"Census Profile, 2021 Census of Population"
,,,"Vancouver, City (CY) [Census subdivision], British Columbia",,,,,,
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,144000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,125000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",, 23830,"",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 72500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 66500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29,176675,"", 86085,"", 90590,"",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 40800,"", 40800,"", 40400,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 37200,"", 37200,"", 37200,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31,167290,"",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,151000,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,120400,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 25% sample data",, 72225,"",,"...",,"...",
"Income of economic families in 2020","  Average total income of couple-only economic families in 2020 ($)",,140000,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of couple-only economic families in 2020 ($)",,111400,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 25% sample data",, 63625,"",,"...",,"...",
"Income of economic families in 2020","  Average total income of couple-with-children economic families in 2020 ($)",,189800,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of couple-with-children economic families in 2020 ($)",,149600,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 25% sample data",, 23690,"",,"...",,"...",
"Income of economic families in 2020","  Average total income of one-parent economic families in 2020 ($)",, 91300,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of one-parent economic families in 2020 ($)",, 76000,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 25% sample data",32,176080,"", 85775,"", 90300,"",
"Income of economic families in 2020","  Average total income in 2020 ($)",30, 55850,"", 58500,"", 53350,"",
"Income of economic families in 2020","  Average after-tax income in 2020 ($)",30, 46080,"", 47640,"", 44600,"",
"Low income and income inequality in 2020","Total - LIM low-income status in 2020 for the population in private households - 100% data",33,650380,"",317910,"",332475,"",
"Low income and income inequality in 2020","  0 to 17 years",, 85590,"", 44450,"", 41145,"",
"Low income and income inequality in 2020","    0 to 5 years",, 28350,"", 14510,"", 13840,"",
"Low income and income inequality in 2020","  18 to 64 years",,457950,"",224570,"",233380,"",
"Low income and income inequality in 2020","  65 years and over",,106840,"", 48890,"", 57950,"",
"Low income and income inequality in 2020","In low income based on the Low-income measure, after tax (LIM-AT)",, 86125,"", 41205,"", 44920,"",
"Low income and income inequality in 2020","  0 to 17 years",, 11150,"",  5880,"",  5270,"",
"Low income and income inequality in 2020","    0 to 5 years",,  3325,"",  1745,"",  1580,"",
"Low income and income inequality in 2020","  18 to 64 years",, 55890,"", 27030,"", 28860,"",
"Low income and income inequality in 2020","  65 years and over",, 19085,"",  8295,"", 10790,"",
"Low income and income inequality in 2020","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",,   13.2,"",   13.0,"",   13.5,"",
"Low income and income inequality in 2020","  0 to 17 years (%)",,   13.0,"",   13.2,"",   12.8,"",
"Low income and income inequality in 2020","    0 to 5 years (%)",,   11.7,"",   12.0,"",   11.4,"",
"Low income and income inequality in 2020","  18 to 64 years (%)",,   12.2,"",   12.0,"",   12.4,"",
"Low income and income inequality in 2020","  65 years and over (%)",,   17.9,"",   17.0,"",   18.6,"",
"Low income and income inequality in 2020","Total - LICO low-income status in 2020 for the population in private households to whom the low-income concept is applicable - 100% data",33,650380,"",317905,"",332470,"",
"Low income and income inequality in 2020","  0 to 17 years",, 85590,"", 44450,"", 41145,"",
"Low income and income inequality in 2020","    0 to 5 years",, 28345,"", 14510,"", 13835,"",
"Low income and income inequality in 2020","  18 to 64 years",,457945,"",224570,"",233380,"",
"Low income and income inequality in 2020","  65 years and over",,106845,"", 48895,"", 57950,"",
"Low income and income inequality in 2020","In low income based on the Low-income cut-offs, after tax (LICO-AT)",, 65275,"", 32655,"", 32620,"",
"Low income and income inequality in 2020","  0 to 17 years",,  7110,"",  3740,"",  3370,"",
"Low income and income inequality in 2020","    0 to 5 years",,  1960,"",  1040,"",   925,"",
"Low income and income inequality in 2020","  18 to 64 years",, 49925,"", 25145,"", 24780,"",
"Low income and income inequality in 2020","  65 years and over",,  8240,"",  3775,"",  4465,"",
"Low income and income inequality in 2020","Prevalence of low income based on the Low-income cut-offs, after tax (LICO-AT) (%)",,   10.0,"",   10.3,"",    9.8,"",
"Low income and income inequality in 2020","  0 to 17 years (%)",,    8.3,"",    8.4,"",    8.2,"",
"Low income and income inequality in 2020","    0 to 5 years (%)",,    6.9,"",    7.2,"",    6.7,"",
"Low income and income inequality in 2020","  18 to 64 years (%)",,   10.9,"",   11.2,"",   10.6,"",
"Low income and income inequality in 2020","  65 years and over (%)",,    7.7,"",    7.7,"",    7.7,"",
"Low income and income inequality in 2020","Total - Adjusted after-tax economic family income decile group for the population in private households - 100% data",34,650385,"",317910,"",332475,"",
"Low income and income inequality in 2020","  In bottom half of the distribution",,303380,"",145145,"",158235,"",
"Low income and income inequality in 2020","    In bottom decile",, 88275,"", 43010,"", 45265,"",
"Low income and income inequality in 2020","    In second decile",, 59770,"", 28155,"", 31615,"",
"Low income and income inequality in 2020","    In third decile",, 53530,"", 25395,"", 28135,"",
"Low income and income inequality in 2020","    In fourth decile",, 50535,"", 24140,"", 26400,"",
"Low income and income inequality in 2020","    In fifth decile",, 51270,"", 24445,"", 26820,"",
"Low income and income inequality in 2020","  In top half of the distribution",,347000,"",172760,"",174240,"",
"Low income and income inequality in 2020","    In sixth decile",, 53315,"", 25725,"", 27590,"",
"Low income and income inequality in 2020","    In seventh decile",, 55165,"", 26850,"", 28315,"",
"Low income and income inequality in 2020","    In eighth decile",, 61520,"", 30295,"", 31225,"",
"Low income and income inequality in 2020","    In ninth decile",, 70990,"", 35610,"", 35385,"",
"Low income and income inequality in 2020","    In top decile",,106000,"", 54280,"", 51725,"",
"Low income and income inequality in 2020","Total - Inequality measures for the population in private households - 100% data",35,650380,"",,"...",,"...",
"Low income and income inequality in 2020","  Gini index on adjusted household total income",,    0.413,"",,"...",,"...",
"Low income and income inequality in 2020","  Gini index on adjusted household market income",,    0.504,"",,"...",,"...",
"Low income and income inequality in 2020","  Gini index on adjusted household after-tax income",,    0.361,"",,"...",,"...",
"Low income and income inequality in 2020","  P90/P10 ratio on adjusted household after-tax income",,    5.0,"",,"...",,"...",
"Knowledge of official languages","Total - Knowledge of official languages for the total population excluding institutional residents - 100% data",36,654825,"",320740,"",334090,"",
"Knowledge of official languages","  English only",,555235,"",277365,"",277870,"",
"Knowledge of official languages","  French only",,   345,"",   165,"",   180,"",
"Knowledge of official languages","  English and French",, 61055,"", 27905,"", 33150,"",
"Knowledge of official languages","  Neither English nor French",, 38195,"", 15310,"", 22885,"",
"First official language spoken","Total - First official language spoken for the total population excluding institutional residents - 100% data",37,654825,"",320740,"",334090,"",
"First official language spoken","  English",,602935,"",298590,"",304340,"",
"First official language spoken","  French",, 10485,"",  5405,"",  5085,"",
"First official language spoken","  English and French",,  3685,"",  1655,"",  2030,"",
"First official language spoken","  Neither English nor French",, 37725,"", 15090,"", 22630,"",
"Mother tongue","Total - Mother tongue for the total population excluding institutional residents - 100% data",38,654825,"",320740,"",334090,"",
"Mother tongue","  Single responses",,619175,"",303765,"",315405,"",
"Mother tongue","    Official languages",,342060,"",178135,"",163930,"",
"Mother tongue","      English",,332135,"",172950,"",159185,"",
"Mother tongue","      French",,  9925,"",  5180,"",  4745,"",
"Mother tongue","    Non-official languages",,277105,"",125635,"",151475,"",
"Mother tongue","      Indigenous languages",39,   295,"",   145,"",   145,"",
"Mother tongue","        Algonquian languages",,   155,"",    85,"",    75,"",
"Mother tongue","          Blackfoot",,    10,"",     5,"",    10,"",
"Mother tongue","          Cree-Innu languages",,   115,"",    60,"",    50,"",
"Mother tongue","            Atikamekw",,     0,"",     0,"",     0,"",
"Mother tongue","            Cree languages",,   115,"",    60,"",    50,"",
